edge_id,SRC,TGT,Unix,datetime
e0018680,184,2083,1262292352,2009-12-31 20:45:52
e0018681,1310,385,1262292503,2009-12-31 20:48:23
e0018682,2149,78,1262294663,2009-12-31 21:24:23
e0018683,297,297,1262294844,2009-12-31 21:27:24
e0018684,297,297,1262295198,2009-12-31 21:33:18
e0018685,297,297,1262295414,2009-12-31 21:36:54
e0018686,66,2841,1262295677,2009-12-31 21:41:17
e0018687,344,1040,1262296029,2009-12-31 21:47:09
e0018688,22,1358,1262296702,2009-12-31 21:58:22
e0018689,1930,1930,1262297242,2009-12-31 22:07:22
e0018690,1946,2361,1262297308,2009-12-31 22:08:28
e0018691,1149,66,1262297352,2009-12-31 22:09:12
e0018692,1930,2344,1262297845,2009-12-31 22:17:25
e0018693,1149,2841,1262297904,2009-12-31 22:18:24
e0018694,1650,1650,1262298317,2009-12-31 22:25:17
e0018695,344,2678,1262298573,2009-12-31 22:29:33
e0018696,2149,2918,1262298875,2009-12-31 22:34:35
e0018697,1149,22,1262299373,2009-12-31 22:42:53
e0018698,2841,66,1262299383,2009-12-31 22:43:03
e0018699,1149,66,1262299629,2009-12-31 22:47:09
e0018700,350,350,1262299782,2009-12-31 22:49:42
e0018701,2149,622,1262299899,2009-12-31 22:51:39
e0018702,2648,22,1262300219,2009-12-31 22:56:59
e0018703,2046,2046,1262301278,2009-12-31 23:14:38
e0018704,454,1149,1262301557,2009-12-31 23:19:17
e0018705,143,2841,1262301788,2009-12-31 23:23:08
e0018706,454,2083,1262301961,2009-12-31 23:26:01
e0018707,1121,577,1262302273,2009-12-31 23:31:13
e0018708,297,22,1262302639,2009-12-31 23:37:19
e0018709,22,297,1262302902,2009-12-31 23:41:42
e0018710,344,1040,1262303479,2009-12-31 23:51:19
e0018711,344,344,1262303693,2009-12-31 23:54:53
e0018712,1358,1358,1262304683,2010-01-01 00:11:23
e0018713,1557,1131,1262305118,2010-01-01 00:18:38
e0018714,1557,1557,1262305192,2010-01-01 00:19:52
e0018715,297,66,1262305365,2010-01-01 00:22:45
e0018716,65,2083,1262305820,2010-01-01 00:30:20
e0018717,1532,297,1262305996,2010-01-01 00:33:16
e0018718,1847,2678,1262306345,2010-01-01 00:39:05
e0018719,1847,1847,1262306535,2010-01-01 00:42:15
e0018720,1353,2083,1262306673,2010-01-01 00:44:33
e0018721,2807,2533,1262306891,2010-01-01 00:48:11
e0018722,1353,2533,1262306976,2010-01-01 00:49:36
e0018723,1450,1149,1262307049,2010-01-01 00:50:49
e0018724,613,2678,1262307345,2010-01-01 00:55:45
e0018725,65,2533,1262307481,2010-01-01 00:58:01
e0018726,182,2623,1262307680,2010-01-01 01:01:20
e0018727,350,1353,1262308747,2010-01-01 01:19:07
e0018728,622,451,1262308952,2010-01-01 01:22:32
e0018729,1353,350,1262308963,2010-01-01 01:22:43
e0018730,350,1353,1262310061,2010-01-01 01:41:01
e0018731,1353,350,1262310162,2010-01-01 01:42:42
e0018732,394,577,1262310162,2010-01-01 01:42:42
e0018733,360,350,1262310417,2010-01-01 01:46:57
e0018734,350,350,1262310583,2010-01-01 01:49:43
e0018735,360,350,1262310824,2010-01-01 01:53:44
e0018736,350,350,1262310882,2010-01-01 01:54:42
e0018737,350,350,1262311375,2010-01-01 02:02:55
e0018738,350,350,1262311472,2010-01-01 02:04:32
e0018739,440,65,1262311809,2010-01-01 02:10:09
e0018740,66,2672,1262312333,2010-01-01 02:18:53
e0018741,2083,2083,1262312364,2010-01-01 02:19:24
e0018742,65,750,1262312452,2010-01-01 02:20:52
e0018743,350,66,1262312561,2010-01-01 02:22:41
e0018744,2510,2672,1262312946,2010-01-01 02:29:06
e0018745,65,65,1262313380,2010-01-01 02:36:20
e0018746,49,350,1262314262,2010-01-01 02:51:02
e0018747,66,425,1262314295,2010-01-01 02:51:35
e0018748,360,350,1262314572,2010-01-01 02:56:12
e0018749,49,350,1262314965,2010-01-01 03:02:45
e0018750,2757,2046,1262315089,2010-01-01 03:04:49
e0018751,2757,2046,1262315161,2010-01-01 03:06:01
e0018752,1465,66,1262315302,2010-01-01 03:08:22
e0018753,2510,2510,1262315373,2010-01-01 03:09:33
e0018754,2841,143,1262315453,2010-01-01 03:10:53
e0018755,66,2672,1262315578,2010-01-01 03:12:58
e0018756,2757,2046,1262315635,2010-01-01 03:13:55
e0018757,2923,1228,1262315679,2010-01-01 03:14:39
e0018758,2384,385,1262315735,2010-01-01 03:15:35
e0018759,2757,2757,1262315974,2010-01-01 03:19:34
e0018760,1946,2672,1262316116,2010-01-01 03:21:56
e0018761,2024,239,1262316282,2010-01-01 03:24:42
e0018762,2046,2046,1262316816,2010-01-01 03:33:36
e0018763,143,143,1262317595,2010-01-01 03:46:35
e0018764,2757,66,1262317684,2010-01-01 03:48:04
e0018765,622,65,1262318143,2010-01-01 03:55:43
e0018766,1353,65,1262318402,2010-01-01 04:00:02
e0018767,1,65,1262319131,2010-01-01 04:12:11
e0018768,441,577,1262319431,2010-01-01 04:17:11
e0018769,290,350,1262319482,2010-01-01 04:18:02
e0018770,290,2891,1262320096,2010-01-01 04:28:16
e0018771,1353,2623,1262320132,2010-01-01 04:28:52
e0018772,1042,65,1262320274,2010-01-01 04:31:14
e0018773,2672,2672,1262321100,2010-01-01 04:45:00
e0018774,605,1465,1262321192,2010-01-01 04:46:32
e0018775,1409,1465,1262321311,2010-01-01 04:48:31
e0018776,2510,2672,1262321730,2010-01-01 04:55:30
e0018777,2917,404,1262322898,2010-01-01 05:14:58
e0018778,1119,1786,1262323953,2010-01-01 05:32:33
e0018779,2926,2926,1262324433,2010-01-01 05:40:33
e0018780,1946,2672,1262324436,2010-01-01 05:40:36
e0018781,972,2384,1262324995,2010-01-01 05:49:55
e0018782,1409,385,1262325276,2010-01-01 05:54:36
e0018783,2510,2672,1262325473,2010-01-01 05:57:53
e0018784,2757,2046,1262325599,2010-01-01 05:59:59
e0018785,1851,65,1262326349,2010-01-01 06:12:29
e0018786,440,2384,1262326391,2010-01-01 06:13:11
e0018787,2906,290,1262326492,2010-01-01 06:14:52
e0018788,1149,297,1262326522,2010-01-01 06:15:22
e0018789,440,2384,1262326812,2010-01-01 06:20:12
e0018790,1465,605,1262327165,2010-01-01 06:26:05
e0018791,613,2918,1262328111,2010-01-01 06:41:51
e0018792,382,972,1262328444,2010-01-01 06:47:24
e0018793,1409,1353,1262328742,2010-01-01 06:52:22
e0018794,1851,65,1262328816,2010-01-01 06:53:36
e0018795,1409,2361,1262328955,2010-01-01 06:55:55
e0018796,350,350,1262329528,2010-01-01 07:05:28
e0018797,2757,290,1262329726,2010-01-01 07:08:46
e0018798,2757,290,1262330024,2010-01-01 07:13:44
e0018799,350,49,1262330228,2010-01-01 07:17:08
e0018800,350,49,1262330371,2010-01-01 07:19:31
e0018801,382,2384,1262330486,2010-01-01 07:21:26
e0018802,2672,2672,1262331052,2010-01-01 07:30:52
e0018803,2384,382,1262331239,2010-01-01 07:33:59
e0018804,1149,577,1262331424,2010-01-01 07:37:04
e0018805,2510,2672,1262332024,2010-01-01 07:47:04
e0018806,344,1040,1262332106,2010-01-01 07:48:26
e0018807,344,1040,1262332301,2010-01-01 07:51:41
e0018808,2046,2046,1262332354,2010-01-01 07:52:34
e0018809,344,1040,1262332486,2010-01-01 07:54:46
e0018810,2891,2891,1262333094,2010-01-01 08:04:54
e0018811,1042,2384,1262333512,2010-01-01 08:11:52
e0018812,1149,1238,1262335186,2010-01-01 08:39:46
e0018813,290,2929,1262335289,2010-01-01 08:41:29
e0018814,2929,2929,1262335353,2010-01-01 08:42:33
e0018815,290,2929,1262335431,2010-01-01 08:43:51
e0018816,930,1238,1262335433,2010-01-01 08:43:53
e0018817,577,577,1262336197,2010-01-01 08:56:37
e0018818,290,2672,1262336219,2010-01-01 08:56:59
e0018819,2672,2672,1262336583,2010-01-01 09:03:03
e0018820,2672,2672,1262336778,2010-01-01 09:06:18
e0018821,382,1042,1262337095,2010-01-01 09:11:35
e0018822,577,1121,1262337145,2010-01-01 09:12:25
e0018823,382,382,1262337297,2010-01-01 09:14:57
e0018824,2510,2672,1262337709,2010-01-01 09:21:49
e0018825,577,2149,1262337872,2010-01-01 09:24:32
e0018826,1106,350,1262337943,2010-01-01 09:25:43
e0018827,1353,1121,1262338010,2010-01-01 09:26:50
e0018828,577,394,1262338312,2010-01-01 09:31:52
e0018829,382,382,1262338729,2010-01-01 09:38:49
e0018830,1465,498,1262338762,2010-01-01 09:39:22
e0018831,1353,290,1262338820,2010-01-01 09:40:20
e0018832,1353,404,1262339045,2010-01-01 09:44:05
e0018833,441,2929,1262339359,2010-01-01 09:49:19
e0018834,2907,2929,1262339375,2010-01-01 09:49:35
e0018835,290,2623,1262339414,2010-01-01 09:50:14
e0018836,577,1353,1262341415,2010-01-01 10:23:35
e0018837,1353,622,1262341493,2010-01-01 10:24:53
e0018838,622,622,1262342816,2010-01-01 10:46:56
e0018839,2926,290,1262343454,2010-01-01 10:57:34
e0018840,577,1353,1262343522,2010-01-01 10:58:42
e0018841,2912,2930,1262343878,2010-01-01 11:04:38
e0018842,848,1228,1262344033,2010-01-01 11:07:13
e0018843,1465,2912,1262344487,2010-01-01 11:14:47
e0018844,350,2926,1262344690,2010-01-01 11:18:10
e0018845,683,2046,1262344726,2010-01-01 11:18:46
e0018846,65,1042,1262345062,2010-01-01 11:24:22
e0018847,2926,2926,1262347148,2010-01-01 11:59:08
e0018848,394,394,1262347446,2010-01-01 12:04:06
e0018849,712,577,1262347659,2010-01-01 12:07:39
e0018850,1784,622,1262347860,2010-01-01 12:11:00
e0018851,1353,2623,1262347896,2010-01-01 12:11:36
e0018852,943,2912,1262348100,2010-01-01 12:15:00
e0018853,943,2912,1262348972,2010-01-01 12:29:32
e0018854,1708,2912,1262349891,2010-01-01 12:44:51
e0018855,1042,2929,1262350047,2010-01-01 12:47:27
e0018856,1441,2912,1262350309,2010-01-01 12:51:49
e0018857,49,49,1262351162,2010-01-01 13:06:02
e0018858,1040,1040,1262351196,2010-01-01 13:06:36
e0018859,2930,2912,1262352190,2010-01-01 13:23:10
e0018860,1353,259,1262355565,2010-01-01 14:19:25
e0018861,2821,431,1262356151,2010-01-01 14:29:11
e0018862,404,404,1262356938,2010-01-01 14:42:18
e0018863,1851,65,1262357808,2010-01-01 14:56:48
e0018864,2918,2149,1262358404,2010-01-01 15:06:44
e0018865,1131,2912,1262359610,2010-01-01 15:26:50
e0018866,1104,2929,1262364162,2010-01-01 16:42:42
e0018867,382,942,1262365726,2010-01-01 17:08:46
e0018868,2678,613,1262367202,2010-01-01 17:33:22
e0018869,2678,1847,1262367268,2010-01-01 17:34:28
e0018870,385,385,1262368344,2010-01-01 17:52:24
e0018871,2000,2915,1262369624,2010-01-01 18:13:44
e0018872,1149,1149,1262370491,2010-01-01 18:28:11
e0018873,451,622,1262371307,2010-01-01 18:41:47
e0018874,1532,1042,1262373009,2010-01-01 19:10:09
e0018875,2932,1149,1262374834,2010-01-01 19:40:34
e0018876,344,1238,1262377005,2010-01-01 20:16:45
e0018877,66,622,1262380483,2010-01-01 21:14:43
e0018878,1017,350,1262380942,2010-01-01 21:22:22
e0018879,1847,942,1262381525,2010-01-01 21:32:05
e0018880,2146,2841,1262382800,2010-01-01 21:53:20
e0018881,2926,2841,1262382999,2010-01-01 21:56:39
e0018882,2146,2146,1262383388,2010-01-01 22:03:08
e0018883,1131,1131,1262383864,2010-01-01 22:11:04
e0018884,350,2926,1262384181,2010-01-01 22:16:21
e0018885,1353,622,1262384643,2010-01-01 22:24:03
e0018886,360,2146,1262384729,2010-01-01 22:25:29
e0018887,350,2146,1262384988,2010-01-01 22:29:48
e0018888,2841,2146,1262385245,2010-01-01 22:34:05
e0018889,2653,622,1262385275,2010-01-01 22:34:35
e0018890,2841,2926,1262385390,2010-01-01 22:36:30
e0018891,605,622,1262386045,2010-01-01 22:47:25
e0018892,763,2907,1262386618,2010-01-01 22:56:58
e0018893,297,605,1262386750,2010-01-01 22:59:10
e0018894,2926,2926,1262386987,2010-01-01 23:03:07
e0018895,1131,2907,1262387122,2010-01-01 23:05:22
e0018896,1040,1040,1262387307,2010-01-01 23:08:27
e0018897,2907,1131,1262387702,2010-01-01 23:15:02
e0018898,385,2865,1262388381,2010-01-01 23:26:21
e0018899,385,2865,1262388413,2010-01-01 23:26:53
e0018900,1131,1131,1262389135,2010-01-01 23:38:55
e0018901,1946,942,1262389357,2010-01-01 23:42:37
e0018902,1131,2865,1262389960,2010-01-01 23:52:40
e0018903,344,1040,1262390426,2010-01-02 00:00:26
e0018904,1409,1238,1262391245,2010-01-02 00:14:05
e0018905,350,2926,1262391367,2010-01-02 00:16:07
e0018906,1409,1409,1262391517,2010-01-02 00:18:37
e0018907,2907,1131,1262391732,2010-01-02 00:22:12
e0018908,360,2841,1262391891,2010-01-02 00:24:51
e0018909,2733,1946,1262392515,2010-01-02 00:35:15
e0018910,1409,1851,1262392606,2010-01-02 00:36:46
e0018911,2865,2865,1262393043,2010-01-02 00:44:03
e0018912,394,2929,1262393395,2010-01-02 00:49:55
e0018913,49,1017,1262393746,2010-01-02 00:55:46
e0018914,1851,1409,1262393797,2010-01-02 00:56:37
e0018915,622,1784,1262394516,2010-01-02 01:08:36
e0018916,1040,1040,1262394827,2010-01-02 01:13:47
e0018917,49,49,1262395061,2010-01-02 01:17:41
e0018918,2106,2865,1262395258,2010-01-02 01:20:58
e0018919,2146,2146,1262396595,2010-01-02 01:43:15
e0018920,2823,2823,1262397705,2010-01-02 02:01:45
e0018921,2823,2823,1262398445,2010-01-02 02:14:05
e0018922,65,2865,1262398667,2010-01-02 02:17:47
e0018923,440,1042,1262398717,2010-01-02 02:18:37
e0018924,2865,2865,1262398869,2010-01-02 02:21:09
e0018925,440,1042,1262399001,2010-01-02 02:23:21
e0018926,1353,1131,1262399231,2010-01-02 02:27:11
e0018927,2106,2865,1262399735,2010-01-02 02:35:35
e0018928,1353,1131,1262399778,2010-01-02 02:36:18
e0018929,2865,2865,1262400016,2010-01-02 02:40:16
e0018930,2733,1610,1262400129,2010-01-02 02:42:09
e0018931,350,65,1262400654,2010-01-02 02:50:54
e0018932,2865,2865,1262400699,2010-01-02 02:51:39
e0018933,65,350,1262400748,2010-01-02 02:52:28
e0018934,65,1,1262400833,2010-01-02 02:53:53
e0018935,49,65,1262400945,2010-01-02 02:55:45
e0018936,65,622,1262400954,2010-01-02 02:55:54
e0018937,382,2384,1262401023,2010-01-02 02:57:03
e0018938,350,350,1262401091,2010-01-02 02:58:11
e0018939,2106,2865,1262401154,2010-01-02 02:59:14
e0018940,65,49,1262401257,2010-01-02 03:00:57
e0018941,2865,2106,1262401394,2010-01-02 03:03:14
e0018942,1131,1131,1262401468,2010-01-02 03:04:28
e0018943,2106,2865,1262401488,2010-01-02 03:04:48
e0018944,2841,2146,1262401595,2010-01-02 03:06:35
e0018945,1618,942,1262401684,2010-01-02 03:08:04
e0018946,2106,2865,1262401861,2010-01-02 03:11:01
e0018947,65,2106,1262402254,2010-01-02 03:17:34
e0018948,2733,350,1262402286,2010-01-02 03:18:06
e0018949,2106,2106,1262403160,2010-01-02 03:32:40
e0018950,22,2929,1262403728,2010-01-02 03:42:08
e0018951,2043,2106,1262403780,2010-01-02 03:43:00
e0018952,2935,2865,1262404227,2010-01-02 03:50:27
e0018953,1784,1784,1262404582,2010-01-02 03:56:22
e0018954,2106,2106,1262404589,2010-01-02 03:56:29
e0018955,2933,2891,1262404831,2010-01-02 04:00:31
e0018956,102,49,1262405062,2010-01-02 04:04:22
e0018957,1353,49,1262405329,2010-01-02 04:08:49
e0018958,1353,49,1262405397,2010-01-02 04:09:57
e0018959,2733,2599,1262405756,2010-01-02 04:15:56
e0018960,1042,1042,1262406267,2010-01-02 04:24:27
e0018961,360,2841,1262406385,2010-01-02 04:26:25
e0018962,2797,2797,1262406549,2010-01-02 04:29:09
e0018963,2,1238,1262406712,2010-01-02 04:31:52
e0018964,2361,1610,1262407657,2010-01-02 04:47:37
e0018965,1851,83,1262407821,2010-01-02 04:50:21
e0018966,2361,2361,1262407888,2010-01-02 04:51:28
e0018967,49,49,1262408237,2010-01-02 04:57:17
e0018968,1650,65,1262408392,2010-01-02 04:59:52
e0018969,440,1042,1262408549,2010-01-02 05:02:29
e0018970,65,65,1262408991,2010-01-02 05:09:51
e0018971,1,2865,1262409156,2010-01-02 05:12:36
e0018972,2841,360,1262409651,2010-01-02 05:20:51
e0018973,622,65,1262410597,2010-01-02 05:36:37
e0018974,2699,622,1262411311,2010-01-02 05:48:31
e0018975,2043,1228,1262411338,2010-01-02 05:48:58
e0018976,1409,2042,1262411517,2010-01-02 05:51:57
e0018977,622,622,1262411552,2010-01-02 05:52:32
e0018978,1465,2051,1262412333,2010-01-02 06:05:33
e0018979,66,2837,1262412714,2010-01-02 06:11:54
e0018980,290,2936,1262412758,2010-01-02 06:12:38
e0018981,1353,1353,1262412760,2010-01-02 06:12:40
e0018982,1409,2837,1262412820,2010-01-02 06:13:40
e0018983,290,2891,1262412860,2010-01-02 06:14:20
e0018984,290,22,1262412949,2010-01-02 06:15:49
e0018985,49,1353,1262413343,2010-01-02 06:22:23
e0018986,1353,49,1262413719,2010-01-02 06:28:39
e0018987,1119,2912,1262413925,2010-01-02 06:32:05
e0018988,49,49,1262414311,2010-01-02 06:38:31
e0018989,586,2733,1262414480,2010-01-02 06:41:20
e0018990,1409,2912,1262414521,2010-01-02 06:42:01
e0018991,350,49,1262415608,2010-01-02 07:00:08
e0018992,1409,2837,1262415934,2010-01-02 07:05:34
e0018993,66,2623,1262416198,2010-01-02 07:09:58
e0018994,2689,158,1262416709,2010-01-02 07:18:29
e0018995,66,2042,1262417007,2010-01-02 07:23:27
e0018996,1946,2689,1262417835,2010-01-02 07:37:15
e0018997,65,2912,1262417837,2010-01-02 07:37:17
e0018998,943,2912,1262418087,2010-01-02 07:41:27
e0018999,1353,2912,1262418231,2010-01-02 07:43:51
e0019000,1409,943,1262418286,2010-01-02 07:44:46
e0019001,2530,2912,1262418408,2010-01-02 07:46:48
e0019002,65,943,1262418453,2010-01-02 07:47:33
e0019003,350,943,1262418521,2010-01-02 07:48:41
e0019004,1409,943,1262418574,2010-01-02 07:49:34
e0019005,1353,2689,1262419044,2010-01-02 07:57:24
e0019006,2689,1946,1262419540,2010-01-02 08:05:40
e0019007,290,2938,1262419744,2010-01-02 08:09:04
e0019008,2841,290,1262419915,2010-01-02 08:11:55
e0019009,2936,2936,1262420151,2010-01-02 08:15:51
e0019010,1176,65,1262420203,2010-01-02 08:16:43
e0019011,65,2938,1262420208,2010-01-02 08:16:48
e0019012,2530,2912,1262420209,2010-01-02 08:16:49
e0019013,65,1176,1262420260,2010-01-02 08:17:40
e0019014,1353,2938,1262420293,2010-01-02 08:18:13
e0019015,2943,2938,1262420689,2010-01-02 08:24:49
e0019016,2530,2912,1262420757,2010-01-02 08:25:57
e0019017,586,49,1262420833,2010-01-02 08:27:13
e0019018,1176,65,1262420859,2010-01-02 08:27:39
e0019019,1353,65,1262420952,2010-01-02 08:29:12
e0019020,65,2938,1262420983,2010-01-02 08:29:43
e0019021,586,2938,1262421019,2010-01-02 08:30:19
e0019022,1946,1946,1262421078,2010-01-02 08:31:18
e0019023,65,1176,1262421111,2010-01-02 08:31:51
e0019024,441,441,1262421278,2010-01-02 08:34:38
e0019025,2264,2938,1262421323,2010-01-02 08:35:23
e0019026,2938,65,1262421424,2010-01-02 08:37:04
e0019027,2349,2912,1262421439,2010-01-02 08:37:19
e0019028,440,2384,1262421460,2010-01-02 08:37:40
e0019029,1176,2938,1262421468,2010-01-02 08:37:48
e0019030,1465,2938,1262421495,2010-01-02 08:38:15
e0019031,1353,49,1262421502,2010-01-02 08:38:22
e0019032,1353,1176,1262421552,2010-01-02 08:39:12
e0019033,1353,2943,1262421664,2010-01-02 08:41:04
e0019034,2530,2912,1262421801,2010-01-02 08:43:21
e0019035,1847,2938,1262421824,2010-01-02 08:43:44
e0019036,2938,2938,1262422113,2010-01-02 08:48:33
e0019037,290,2938,1262422262,2010-01-02 08:51:02
e0019038,2938,2938,1262422436,2010-01-02 08:53:56
e0019039,2938,2938,1262422536,2010-01-02 08:55:36
e0019040,1100,350,1262422675,2010-01-02 08:57:55
e0019041,1176,2929,1262422693,2010-01-02 08:58:13
e0019042,310,2841,1262422822,2010-01-02 09:00:22
e0019043,2149,2837,1262422853,2010-01-02 09:00:53
e0019044,605,605,1262423024,2010-01-02 09:03:44
e0019045,2938,2264,1262423117,2010-01-02 09:05:17
e0019046,2164,2938,1262423273,2010-01-02 09:07:53
e0019047,1176,1176,1262423575,2010-01-02 09:12:55
e0019048,2938,2164,1262423661,2010-01-02 09:14:21
e0019049,426,2938,1262423709,2010-01-02 09:15:09
e0019050,2938,1176,1262423737,2010-01-02 09:15:37
e0019051,2938,65,1262423775,2010-01-02 09:16:15
e0019052,586,350,1262424179,2010-01-02 09:22:59
e0019053,2149,1748,1262424187,2010-01-02 09:23:07
e0019054,342,2938,1262424430,2010-01-02 09:27:10
e0019055,586,2938,1262424491,2010-01-02 09:28:11
e0019056,342,290,1262424645,2010-01-02 09:30:45
e0019057,943,65,1262425075,2010-01-02 09:37:55
e0019058,65,943,1262425159,2010-01-02 09:39:19
e0019059,49,1106,1262425222,2010-01-02 09:40:22
e0019060,65,943,1262425448,2010-01-02 09:44:08
e0019061,2938,2938,1262425479,2010-01-02 09:44:39
e0019062,394,2938,1262425526,2010-01-02 09:45:26
e0019063,2530,943,1262425573,2010-01-02 09:46:13
e0019064,943,943,1262425608,2010-01-02 09:46:48
e0019065,2349,2912,1262425655,2010-01-02 09:47:35
e0019066,2938,2938,1262425849,2010-01-02 09:50:49
e0019067,1441,2912,1262426171,2010-01-02 09:56:11
e0019068,2938,2938,1262426210,2010-01-02 09:56:50
e0019069,65,943,1262426393,2010-01-02 09:59:53
e0019070,586,49,1262426543,2010-01-02 10:02:23
e0019071,65,1441,1262426835,2010-01-02 10:07:15
e0019072,2689,1946,1262426887,2010-01-02 10:08:07
e0019073,1441,943,1262426926,2010-01-02 10:08:46
e0019074,2938,2938,1262426967,2010-01-02 10:09:27
e0019075,1946,1946,1262427004,2010-01-02 10:10:04
e0019076,943,943,1262427012,2010-01-02 10:10:12
e0019077,65,2938,1262427052,2010-01-02 10:10:52
e0019078,2689,1946,1262427378,2010-01-02 10:16:18
e0019079,382,2943,1262427440,2010-01-02 10:17:20
e0019080,353,2349,1262427775,2010-01-02 10:22:55
e0019081,2938,1073,1262427873,2010-01-02 10:24:33
e0019082,394,2837,1262427892,2010-01-02 10:24:52
e0019083,382,2938,1262428058,2010-01-02 10:27:38
e0019084,297,1441,1262428320,2010-01-02 10:32:00
e0019085,2891,2933,1262428350,2010-01-02 10:32:30
e0019086,394,2938,1262428399,2010-01-02 10:33:19
e0019087,2290,2042,1262428400,2010-01-02 10:33:20
e0019088,2891,2891,1262428429,2010-01-02 10:33:49
e0019089,441,22,1262428500,2010-01-02 10:35:00
e0019090,2938,2938,1262428661,2010-01-02 10:37:41
e0019091,350,1100,1262428845,2010-01-02 10:40:45
e0019092,65,943,1262428855,2010-01-02 10:40:55
e0019093,65,2938,1262428966,2010-01-02 10:42:46
e0019094,2757,2042,1262429255,2010-01-02 10:47:35
e0019095,2349,2349,1262429353,2010-01-02 10:49:13
e0019096,2891,2933,1262429435,2010-01-02 10:50:35
e0019097,2891,2933,1262429585,2010-01-02 10:53:05
e0019098,2757,2042,1262429664,2010-01-02 10:54:24
e0019099,1238,1238,1262429868,2010-01-02 10:57:48
e0019100,1238,1409,1262430009,2010-01-02 11:00:09
e0019101,1353,2938,1262430346,2010-01-02 11:05:46
e0019102,65,1353,1262430437,2010-01-02 11:07:17
e0019103,353,2936,1262430526,2010-01-02 11:08:46
e0019104,2938,1353,1262430766,2010-01-02 11:12:46
e0019105,1042,1042,1262431020,2010-01-02 11:17:00
e0019106,2929,1104,1262431230,2010-01-02 11:20:30
e0019107,1946,1946,1262431730,2010-01-02 11:28:50
e0019108,1353,49,1262431735,2010-01-02 11:28:55
e0019109,1353,1106,1262432292,2010-01-02 11:38:12
e0019110,2290,2938,1262432659,2010-01-02 11:44:19
e0019111,2290,2906,1262433094,2010-01-02 11:51:34
e0019112,2757,2290,1262433252,2010-01-02 11:54:12
e0019113,2936,2936,1262433305,2010-01-02 11:55:05
e0019114,2936,2936,1262433524,2010-01-02 11:58:44
e0019115,2149,65,1262433636,2010-01-02 12:00:36
e0019116,2149,394,1262433814,2010-01-02 12:03:34
e0019117,394,394,1262434536,2010-01-02 12:15:36
e0019118,1946,22,1262434651,2010-01-02 12:17:31
e0019119,2821,434,1262434749,2010-01-02 12:19:09
e0019120,1149,1947,1262435259,2010-01-02 12:27:39
e0019121,135,2837,1262435389,2010-01-02 12:29:49
e0019122,2083,1245,1262435673,2010-01-02 12:34:33
e0019123,1947,1947,1262435821,2010-01-02 12:37:01
e0019124,2821,2290,1262435902,2010-01-02 12:38:22
e0019125,1149,2938,1262436383,2010-01-02 12:46:23
e0019126,2757,2046,1262436904,2010-01-02 12:55:04
e0019127,972,2814,1262436918,2010-01-02 12:55:18
e0019128,2757,2046,1262436966,2010-01-02 12:56:06
e0019129,2907,2814,1262437183,2010-01-02 12:59:43
e0019130,2907,2907,1262437408,2010-01-02 13:03:28
e0019131,350,972,1262437456,2010-01-02 13:04:16
e0019132,143,2814,1262437482,2010-01-02 13:04:42
e0019133,1119,1947,1262437539,2010-01-02 13:05:39
e0019134,972,972,1262437716,2010-01-02 13:08:36
e0019135,1851,348,1262437857,2010-01-02 13:10:57
e0019136,2907,143,1262439009,2010-01-02 13:30:09
e0019137,2043,1176,1262440196,2010-01-02 13:49:56
e0019138,350,2814,1262440330,2010-01-02 13:52:10
e0019139,2042,2042,1262440596,2010-01-02 13:56:36
e0019140,1245,1245,1262441378,2010-01-02 14:09:38
e0019141,1851,348,1262441473,2010-01-02 14:11:13
e0019142,586,49,1262441530,2010-01-02 14:12:10
e0019143,1851,348,1262441642,2010-01-02 14:14:02
e0019144,1245,1245,1262441971,2010-01-02 14:19:31
e0019145,2755,1148,1262442926,2010-01-02 14:35:26
e0019146,1119,1353,1262442956,2010-01-02 14:35:56
e0019147,2944,2906,1262443342,2010-01-02 14:42:22
e0019148,2821,434,1262443734,2010-01-02 14:48:54
e0019149,2533,1177,1262444677,2010-01-02 15:04:37
e0019150,1353,1353,1262445261,2010-01-02 15:14:21
e0019151,271,2623,1262445376,2010-01-02 15:16:16
e0019152,1,1947,1262445914,2010-01-02 15:25:14
e0019153,2083,1245,1262447468,2010-01-02 15:51:08
e0019154,1245,1245,1262448542,2010-01-02 16:09:02
e0019155,2837,394,1262448596,2010-01-02 16:09:56
e0019156,2837,135,1262448649,2010-01-02 16:10:49
e0019157,2837,2149,1262448797,2010-01-02 16:13:17
e0019158,1353,2821,1262448927,2010-01-02 16:15:27
e0019159,2821,2821,1262450248,2010-01-02 16:37:28
e0019160,450,450,1262452458,2010-01-02 17:14:18
e0019161,1121,2943,1262453942,2010-01-02 17:39:02
e0019162,2000,2689,1262454318,2010-01-02 17:45:18
e0019163,65,65,1262457132,2010-01-02 18:32:12
e0019164,2695,2349,1262458643,2010-01-02 18:57:23
e0019165,2821,394,1262459080,2010-01-02 19:04:40
e0019166,1610,1610,1262459353,2010-01-02 19:09:13
e0019167,2149,394,1262460293,2010-01-02 19:24:53
e0019168,1119,2945,1262460373,2010-01-02 19:26:13
e0019169,2344,2938,1262460632,2010-01-02 19:30:32
e0019170,394,2149,1262461548,2010-01-02 19:45:48
e0019171,394,2149,1262461790,2010-01-02 19:49:50
e0019172,1610,1176,1262461874,2010-01-02 19:51:14
e0019173,1409,394,1262465907,2010-01-02 20:58:27
